Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG_TGT,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
11,0.628530,0,-0.500,-0.474,0.282,0.072,1.383,277.975,10.407,-2.574,0.336,-31.875,5.125,22.375,0.051,-0.743,-31.809,0.007,-0.656,0.755,-0.010,1,-38.176,12.966,-26.014,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
12,0.684531,0,-0.154,-0.679,0.282,0.068,1.368,277.985,-4.700,1.007,-0.112,-31.875,5.125,22.375,0.026,-0.795,-31.809,0.007,-0.656,0.755,-0.009,1,-37.758,13.032,-25.871,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
13,0.749536,0,0.397,1.564,0.410,0.063,1.373,277.990,7.274,-1.790,0.336,-31.875,5.125,22.375,0.026,-0.769,-31.809,0.007,-0.656,0.755,-0.009,1,-38.819,13.050,-26.232,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
14,0.824722,0,-0.128,-0.243,0.154,0.060,1.338,277.985,-2.574,0.671,-0.224,-31.875,5.125,22.375,0.026,-0.743,-31.809,0.007,-0.656,0.755,-0.009,1,-39.282,13.045,-26.388,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
15,0.869536,0,0.000,0.026,0.282,0.020,1.494,277.990,-5.483,1.343,-0.112,-31.875,5.125,22.375,0.026,-0.820,-31.809,0.008,-0.656,0.755,-0.010,1,-41.897,13.023,-27.252,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
16,0.945527,0,0.269,0.282,-0.090,0.046,1.406,277.990,3.133,-0.560,0.000,-31.875,5.125,22.375,0.026,-0.769,-31.809,0.008,-0.656,0.755,-0.010,1,-39.403,13.098,-26.429,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
17,1.013478,0,0.269,0.833,0.154,0.036,1.470,277.985,-0.112,0.112,0.000,-31.875,5.125,22.375,0.026,-0.846,-31.809,0.008,-0.656,0.755,-0.010,1,-41.189,13.060,-27.021,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
18,1.079162,0,-0.128,-0.051,0.154,0.029,1.569,277.980,0.224,0.112,0.000,-31.875,5.125,22.375,0.026,-0.871,-31.809,0.009,-0.656,0.755,-0.010,1,-39.492,13.084,-26.458,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
19,1.139536,0,-0.128,-0.167,0.026,0.027,1.598,277.980,0.224,0.112,0.224,-31.875,5.125,22.375,0.026,-0.871,-31.809,0.009,-0.656,0.755,-0.011,1,-38.657,13.064,-26.178,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
20,1.189532,0,-0.103,0.384,0.026,0.020,1.697,277.980,0.336,0.000,-0.112,-31.875,5.125,22.375,0.026,-0.923,-31.809,0.010,-0.656,0.755,-0.011,1,-38.774,12.993,-26.217,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
21,1.239183,0,0.000,0.410,0.154,0.024,1.722,277.980,-1.119,0.224,0.000,-31.875,5.125,22.375,0.026,-0.948,-31.809,0.010,-0.656,0.755,-0.011,1,-38.756,13.029,-26.211,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
22,1.305549,0,-0.103,-0.115,-0.077,0.027,1.747,277.970,0.448,-0.112,0.112,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.010,-0.656,0.754,-0.012,1,-37.746,13.051,-25.867,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
23,1.363044,0,-0.103,-0.115,0.051,0.032,1.742,277.975,0.671,0.000,-0.224,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.010,-0.656,0.754,-0.012,1,-41.140,13.010,-27.005,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
24,1.443332,0,0.026,-0.026,-0.077,0.028,1.727,277.980,-0.336,0.000,0.000,-31.875,5.125,22.375,0.000,-0.897,-31.706,0.010,-0.656,0.755,-0.012,1,-40.064,13.016,-26.650,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
25,1.523187,0,-0.103,0.103,0.051,0.028,1.663,277.980,-0.448,0.000,0.000,-31.875,5.125,22.375,0.000,-0.897,-31.706,0.009,-0.656,0.755,-0.011,1,-38.756,13.027,-26.211,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
26,1.586531,0,0.154,0.461,-0.077,0.025,1.638,277.980,0.448,-0.224,-0.112,-31.875,5.125,22.375,0.000,-0.897,-31.706,0.009,-0.656,0.755,-0.011,1,-39.049,13.050,-26.310,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
27,1.663527,0,0.026,-0.295,0.026,0.027,1.598,277.980,0.448,0.000,0.112,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.011,1,-38.808,13.069,-26.228,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
28,1.743535,0,-0.103,-0.295,-0.103,0.030,1.559,277.980,0.895,-0.336,0.000,-31.875,5.125,22.375,0.000,-0.871,-31.681,0.009,-0.656,0.755,-0.010,1,-38.601,13.024,-26.159,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
29,1.842535,0,0.026,-0.026,0.026,0.025,1.563,277.990,0.224,0.000,0.112,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.010,1,-38.748,13.036,-26.208,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
30,1.903176,0,0.026,-0.269,-0.103,0.023,1.583,277.990,-0.112,0.000,0.112,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.011,1,-39.197,13.056,-26.360,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
31,1.983159,0,-0.103,0.128,0.154,0.022,1.603,277.990,0.560,-0.112,0.112,-31.875,5.125,22.375,0.000,-0.923,-31.681,0.009,-0.656,0.755,-0.011,1,-37.890,13.061,-25.917,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
32,2.044671,0,0.026,0.128,0.154,0.020,1.632,277.990,0.336,0.112,-0.112,-31.875,5.125,22.375,0.000,-0.923,-31.681,0.009,-0.656,0.755,-0.011,1,-38.319,13.121,-26.063,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
33,2.097540,0,0.026,0.026,0.026,0.018,1.662,277.990,0.783,0.112,0.112,-31.875,5.125,22.375,0.000,-0.948,-31.681,0.009,-0.656,0.755,-0.011,1,-37.123,13.069,-25.653,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
34,2.147201,0,-0.103,0.154,0.026,0.016,1.692,277.980,0.448,0.000,-0.112,-31.875,5.125,22.375,0.000,-0.948,-31.681,0.010,-0.656,0.755,-0.011,1,-37.659,13.073,-25.837,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
35,2.223162,0,0.026,0.308,-0.077,0.020,1.697,277.980,-0.336,0.112,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.706,0.010,-0.656,0.755,-0.011,1,-37.568,13.096,-25.806,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
36,2.302532,0,0.026,-0.320,0.051,0.014,1.721,277.980,0.671,0.000,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.706,0.010,-0.656,0.755,-0.011,1,-38.920,13.004,-26.266,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
37,2.363690,0,-0.103,0.051,0.179,0.018,1.727,277.980,0.783,-0.112,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.706,0.010,-0.656,0.755,-0.011,1,-38.190,13.079,-26.019,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
38,2.415531,0,0.154,-0.218,0.179,0.014,1.721,277.980,0.000,0.000,-0.112,-31.875,5.125,22.375,0.000,-0.948,-31.706,0.010,-0.656,0.755,-0.011,1,-38.962,13.065,-26.281,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
39,2.466529,0,0.026,-0.243,0.051,0.020,1.707,277.980,-0.671,0.112,0.224,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.010,-0.656,0.755,-0.011,1,-38.361,13.048,-26.077,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
40,2.543536,0,0.026,-0.115,0.154,0.016,1.682,277.985,-0.336,0.000,0.112,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.010,-0.656,0.755,-0.011,1,-37.746,13.048,-25.867,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
41,2.621527,0,-0.103,-0.026,-0.103,0.018,1.652,277.990,-0.448,0.000,0.112,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.011,1,-39.975,13.038,-26.620,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
42,2.680691,0,0.026,-0.051,-0.103,0.021,1.613,277.990,0.112,-0.112,-0.112,-31.875,5.125,22.375,0.000,-0.871,-31.681,0.009,-0.656,0.755,-0.011,1,-38.235,12.998,-26.034,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
43,2.742701,0,-0.103,-0.051,-0.218,0.017,1.598,277.990,0.224,0.000,-0.112,-31.875,5.125,22.375,0.000,-0.871,-31.681,0.009,-0.656,0.755,-0.011,1,-38.144,13.020,-26.003,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
44,2.800303,0,0.026,-0.051,-0.103,0.023,1.593,277.990,-1.231,0.112,0.000,-31.875,5.125,22.375,0.000,-0.871,-31.681,0.009,-0.656,0.755,-0.011,1,-39.362,13.037,-26.415,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
45,2.854532,0,0.026,0.359,-0.103,0.018,1.588,277.990,-1.119,0.112,-0.224,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.011,1,-38.679,13.026,-26.185,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
46,2.906532,0,0.051,-0.026,-0.077,0.016,1.617,277.990,-0.112,0.112,-0.112,-31.875,5.125,22.375,-0.026,-0.897,-31.706,0.009,-0.656,0.755,-0.011,1,-38.141,13.029,-26.002,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
47,2.959552,0,0.051,-0.115,-0.077,0.015,1.627,277.990,0.560,0.000,0.000,-31.875,5.125,22.375,-0.026,-0.923,-31.706,0.009,-0.656,0.755,-0.011,1,-38.972,13.050,-26.284,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
48,3.020561,0,0.026,0.026,-0.077,0.013,1.667,277.990,0.560,0.000,0.112,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.009,-0.656,0.755,-0.011,1,-38.721,13.084,-26.199,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
49,3.065535,0,0.026,0.154,0.179,0.011,1.696,277.985,-0.560,0.224,0.000,-31.875,5.125,22.375,0.000,-0.948,-31.706,0.010,-0.656,0.755,-0.011,1,-38.962,13.068,-26.281,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
50,3.140527,0,-0.077,0.308,0.026,0.014,1.721,277.985,-0.448,0.336,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.706,0.010,-0.656,0.755,-0.011,1,-39.666,13.039,-26.517,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
51,3.195534,0,0.051,-0.064,0.026,0.007,1.746,277.985,0.000,0.112,0.112,-31.875,5.125,22.375,-0.026,-0.974,-31.681,0.010,-0.656,0.755,-0.012,1,-40.967,13.043,-26.948,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
52,3.250531,0,0.051,0.051,0.026,0.012,1.741,277.985,-0.224,0.112,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.681,0.010,-0.656,0.755,-0.012,1,-38.967,13.056,-26.282,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
53,3.304539,0,0.026,0.179,-0.218,0.008,1.736,277.985,0.000,0.112,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.681,0.010,-0.656,0.755,-0.011,1,-38.668,13.043,-26.181,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
54,3.355532,0,-0.103,0.179,-0.103,0.009,1.716,277.980,-0.560,0.112,0.000,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.010,-0.656,0.755,-0.011,1,-39.038,13.065,-26.306,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
55,3.420536,0,-0.103,-0.115,0.026,0.011,1.686,277.980,-0.112,0.000,-0.112,-31.875,5.125,22.375,0.000,-0.923,-31.706,0.010,-0.656,0.755,-0.011,1,-38.531,13.014,-26.135,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
56,3.475530,0,0.026,-0.026,0.154,0.013,1.667,277.980,0.000,0.000,0.112,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.011,1,-39.280,13.051,-26.387,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
57,3.531543,0,-0.103,-0.141,-0.103,0.015,1.637,277.990,-0.671,0.000,0.000,-31.875,5.125,22.375,0.000,-0.897,-31.681,0.009,-0.656,0.755,-0.011,1,-39.052,13.042,-26.311,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
58,3.585532,0,-0.103,0.256,0.154,0.015,1.627,277.990,0.000,0.112,0.000,-31.875,5.125,22.375,0.000,-0.923,-31.681,0.009,-0.656,0.755,-0.011,1,-38.666,13.051,-26.180,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
59,3.661927,0,0.051,-0.090,-0.346,0.029,1.569,277.990,0.895,-0.112,0.112,-31.875,5.125,22.375,0.000,-0.871,-31.681,0.009,-0.656,0.755,-0.010,1,-39.661,13.050,-26.515,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
60,3.718406,0,-0.077,-0.218,0.026,0.022,1.603,277.995,0.560,-0.112,0.000,-31.875,5.125,22.375,-0.026,-0.948,-31.681,0.009,-0.656,0.755,-0.011,1,-39.819,13.044,-26.568,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
61,3.769536,0,0.051,0.538,0.154,0.008,1.661,277.995,1.790,-0.336,0.112,-31.875,5.125,22.375,-0.026,-0.948,-31.681,0.009,-0.656,0.755,-0.011,1,-39.666,13.040,-26.517,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-9,-14,9,ROLL_RIGHT
62,3.822531,0,-0.077,0.179,-0.103,0.005,1.701,277.995,0.448,0.000,0.000,-31.875,5.125,22.375,-0.026,-0.974,-31.681,0.010,-0.656,0.755,-0.011,1,-39.049,13.046,-26.310,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
63,3.890204,0,0.154,0.154,-0.218,-0.002,1.725,277.995,-1.455,0.336,0.000,-31.875,5.125,22.375,0.000,-0.974,-31.681,0.010,-0.656,0.755,-0.011,1,-38.838,13.014,-26.239,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_HDG_SEL_IMU,97.860,30.000,0.000,4,-8,-13,8,ROLL_RIGHT
