Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG_TGT,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
1,0.038723,0,4.075,31.834,-57.428,-26.097,129.120,176.790,129.139,64.793,44.650,-31.875,5.125,22.375,-17.019,-30.835,6.895,0.877,-0.424,0.192,0.122,1,128.369,28.686,49.238,49.238,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
2,0.111626,0,5.639,30.194,-57.709,-29.091,133.641,177.668,85.496,67.032,41.405,-31.875,5.125,22.375,-18.455,-29.989,5.562,0.888,-0.386,0.223,0.117,1,135.658,28.718,50.616,50.616,2,32.120609,-110.761856,295.760010,62.886,3169.619385,21,36,46,56,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
3,0.171351,0,11.304,43.099,-139.282,-43.505,90.804,190.713,-727.164,321.729,254.586,-31.875,5.125,22.375,-19.916,-19.993,-21.249,0.683,-0.625,0.324,0.197,1,116.644,28.722,46.935,46.935,2,32.120613,-110.761871,295.519989,61.905,3169.291504,21,36,46,64,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
4,0.228099,0,6.728,40.959,-150.765,-44.323,57.513,215.098,-17.122,294.312,-26.522,-31.875,5.125,22.375,-10.688,-12.867,-31.399,0.525,-0.719,0.418,0.181,1,101.306,28.687,43.741,43.741,2,32.120617,-110.761871,295.390015,61.433,3168.963379,21,36,46,68,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
5,0.365944,0,-10.355,35.141,-116.354,-35.302,60.953,226.999,347.803,64.234,-22.829,-31.875,5.125,22.375,-5.460,-18.429,-30.604,0.547,-0.692,0.469,0.047,1,91.804,28.745,41.639,41.639,2,32.120617,-110.761902,293.040009,57.991,3167.651123,21,36,46,84,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
6,0.445940,0,-7.830,40.536,-79.612,-36.603,78.961,226.429,10.183,118.844,107.877,-31.875,5.125,22.375,-5.434,-29.066,-25.503,0.650,-0.595,0.472,-0.015,1,90.530,28.728,41.349,41.349,2,32.120617,-110.761909,291.809998,56.888,3167.322998,21,36,46,92,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
7,0.527914,0,-6.959,40.741,-79.727,-48.889,75.808,250.904,114.368,110.227,56.848,-31.875,5.125,22.375,-2.614,-31.963,-24.581,0.645,-0.438,0.624,-0.058,1,82.323,28.727,39.430,39.430,2,32.120621,-110.761925,290.350006,55.986,3166.994873,21,36,47,0,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
8,0.607729,0,-12.329,46.214,-64.694,-51.502,82.079,260.504,184.309,52.820,47.112,-31.875,5.125,22.375,-1.717,-36.269,-20.146,0.663,-0.334,0.657,-0.132,1,54.378,28.712,32.046,32.046,2,32.120621,-110.761948,289.029999,54.786,3166.666748,21,36,47,8,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
9,0.729186,0,-11.073,47.072,-62.169,-54.452,86.888,265.024,16.562,74.529,49.574,-31.875,5.125,22.375,-1.487,-39.601,-18.122,0.675,-0.263,0.668,-0.168,1,55.817,28.738,32.468,32.468,2,32.120621,-110.761955,287.250000,52.295,3166.338623,21,36,47,20,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
10,0.812811,0,-11.034,50.020,-70.858,-57.890,66.468,291.947,21.374,118.396,49.127,-31.875,5.125,22.375,0.205,-40.626,-18.993,0.604,-0.190,0.755,-0.171,1,54.326,28.747,32.031,32.031,2,32.120621,-110.761971,286.339996,51.475,3166.010498,21,36,47,28,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
11,0.927846,0,-12.354,51.353,-66.347,-57.594,61.581,303.788,118.396,66.248,37.265,-31.875,5.125,22.375,1.179,-43.240,-15.071,0.576,-0.137,0.780,-0.201,1,52.450,28.768,31.473,31.473,2,32.120621,-110.761993,285.670013,51.620,3166.010498,21,36,47,40,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
12,1.005921,0,-12.060,52.827,-64.258,-58.180,61.881,314.517,47.672,65.017,57.520,-31.875,5.125,22.375,-0.538,-46.009,-9.432,0.558,-0.059,0.788,-0.253,1,45.107,28.763,29.187,29.187,2,32.120625,-110.762009,285.200012,51.782,3166.010498,21,36,47,48,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
13,1.090381,0,-10.855,54.377,-66.873,-59.122,51.428,337.175,64.793,73.746,41.069,-31.875,5.125,22.375,-1.205,-46.496,-8.202,0.510,0.055,0.811,-0.282,1,43.983,28.736,28.821,28.821,2,32.120625,-110.762016,284.000000,51.443,3165.682617,21,36,47,56,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
14,1.214884,0,-9.612,54.236,-70.666,-58.328,48.303,344.573,71.396,68.374,28.088,-31.875,5.125,22.375,-1.769,-47.085,-5.665,0.489,0.091,0.816,-0.294,1,42.503,28.766,28.332,28.332,2,32.120617,-110.762039,279.829987,50.719,3166.010498,21,36,47,68,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
15,1.292984,0,-6.703,53.762,-75.844,-56.332,44.890,355.319,81.803,61.324,49.686,-31.875,5.125,22.375,-4.357,-47.162,-1.102,0.450,0.147,0.821,-0.318,1,40.057,28.762,27.505,27.505,2,32.120613,-110.762054,277.040009,50.017,3166.010498,21,36,47,76,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
16,1.409294,0,-6.036,53.198,-73.524,-53.924,39.143,19.740,81.915,55.170,55.170,-31.875,5.125,22.375,-6.869,-46.521,1.640,0.370,0.294,0.801,-0.367,1,39.189,28.761,27.205,27.205,2,32.120602,-110.762054,271.239990,45.895,3166.338623,21,36,47,88,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
17,1.490835,0,-0.615,52.237,-76.702,-51.912,37.342,30.244,66.696,66.360,41.741,-31.875,5.125,22.375,-9.689,-45.060,4.229,0.325,0.357,0.786,-0.386,1,36.086,28.731,26.106,26.106,2,32.120602,-110.762054,269.600006,42.913,3166.338623,21,36,47,96,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
18,1.613907,0,0.692,51.789,-75.639,-50.363,36.033,38.498,61.436,56.960,43.979,-31.875,5.125,22.375,-11.483,-43.830,4.896,0.290,0.408,0.769,-0.398,1,34.447,28.751,25.506,25.506,2,32.120586,-110.762047,261.040009,38.779,3166.338623,21,36,48,8,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
19,1.689759,0,3.486,47.572,-75.523,-47.268,36.130,51.173,84.489,59.086,33.460,-31.875,5.125,22.375,-13.867,-41.703,6.562,0.221,0.488,0.732,-0.421,1,31.978,28.722,24.575,24.575,2,32.120575,-110.762047,253.350006,36.786,3166.338623,21,36,48,16,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
20,1.764865,0,6.472,47.085,-71.948,-46.673,34.640,58.608,52.484,50.246,56.065,-31.875,5.125,22.375,-16.097,-40.062,6.305,0.196,0.532,0.707,-0.423,1,31.360,28.739,24.336,24.336,2,32.120560,-110.762039,243.740005,35.577,3166.338623,21,36,48,24,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
21,1.850778,0,9.227,44.343,-75.869,-46.111,33.633,64.386,76.767,55.617,49.350,-31.875,5.125,22.375,-18.224,-38.191,6.331,0.175,0.565,0.685,-0.425,1,29.079,28.748,23.435,23.435,2,32.120548,-110.762039,236.919998,35.908,3165.682617,21,36,48,32,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
22,1.965881,0,11.201,41.549,-70.653,-45.105,33.992,71.370,91.987,44.874,54.274,-31.875,5.125,22.375,-20.531,-35.372,7.177,0.140,0.606,0.652,-0.433,1,27.969,28.742,22.983,22.983,2,32.120529,-110.762032,226.860001,36.882,3165.026367,21,36,48,44,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
23,2.050441,0,12.534,38.114,-69.154,-44.911,36.851,86.277,91.091,34.915,52.148,-31.875,5.125,22.375,-23.120,-31.809,7.100,0.065,0.688,0.557,-0.461,1,24.964,28.734,21.713,21.713,2,32.120514,-110.762032,222.149994,37.523,3164.370117,21,36,48,52,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
24,2.103936,0,15.135,36.205,-67.360,-44.328,35.412,94.381,61.324,50.022,51.141,-31.875,5.125,22.375,-24.376,-29.938,5.741,0.038,0.725,0.515,-0.455,1,22.812,28.706,20.756,20.756,2,32.120506,-110.762032,220.339996,37.738,3164.370117,21,36,48,56,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
25,2.174522,0,17.135,34.064,-67.795,-43.410,35.657,99.513,67.032,49.798,41.181,-31.875,5.125,22.375,-24.760,-29.092,4.973,0.010,0.748,0.485,-0.453,1,23.701,28.735,21.157,21.157,2,32.120502,-110.762032,218.630005,37.957,3164.042236,21,36,48,60,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
26,2.238527,0,16.379,32.616,-62.464,-42.702,38.173,104.038,90.420,32.900,43.084,-31.875,5.125,22.375,-25.324,-27.093,4.742,0.028,-0.767,-0.448,0.459,1,19.464,28.764,19.173,19.173,2,32.120495,-110.762032,215.619995,38.023,3163.385986,21,36,48,68,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
27,2.445929,0,17.404,30.796,-62.157,-43.108,39.702,109.827,66.248,37.600,54.610,-31.875,5.125,22.375,-26.119,-25.273,3.845,0.060,-0.788,-0.401,0.464,1,18.972,28.741,18.929,18.929,2,32.120472,-110.762024,210.589996,35.744,3160.761230,21,36,48,92,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
28,2.503522,0,17.878,30.796,-60.567,-42.073,39.724,128.364,54.610,43.531,44.427,-31.875,5.125,22.375,-26.682,-21.787,-0.795,0.138,-0.843,-0.273,0.442,1,17.996,28.698,18.435,18.435,2,32.120472,-110.762024,210.270004,35.157,3160.433105,21,36,48,96,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
29,2.612856,0,17.686,23.889,-52.237,-41.629,37.274,133.124,2.014,59.758,51.365,-31.875,5.125,22.375,-26.682,-20.864,-2.948,0.140,-0.858,-0.248,0.428,1,14.531,28.704,16.566,16.566,2,32.120464,-110.762016,208.800003,32.911,3158.136475,21,36,49,8,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
30,2.771454,0,17.327,22.184,-45.445,-40.655,33.651,139.215,-11.638,62.220,68.151,-31.875,5.125,22.375,-26.195,-16.609,-11.047,0.139,-0.876,-0.219,0.406,1,3.898,28.734,8.580,0.000,2,32.120461,-110.762009,207.320007,28.727,3154.855713,21,36,49,24,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
31,2.822452,0,16.468,21.159,-45.509,-34.516,28.183,163.027,48.567,72.515,62.332,-31.875,5.125,22.375,-24.324,-16.174,-14.174,0.188,-0.927,-0.065,0.319,1,-3.112,28.754,-7.666,0.000,2,32.120457,-110.762009,206.830002,27.596,3153.871338,21,36,49,28,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,0.000,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
32,2.896490,0,21.979,19.685,-18.480,-34.624,30.271,164.233,136.637,8.617,45.322,-31.875,5.125,22.375,-23.966,-17.148,-13.380,0.208,-0.924,-0.049,0.319,1,10.504,28.703,14.085,0.000,2,32.120457,-110.762001,206.220001,25.504,3152.559326,21,36,49,36,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
33,3.011383,0,19.185,24.042,-48.098,-35.352,51.060,164.863,217.545,-23.053,-47.896,-31.875,5.125,22.375,-22.838,-21.120,-8.612,0.371,-0.870,0.016,0.326,1,7.829,28.709,12.159,0.000,2,32.120453,-110.761993,204.929993,22.988,3150.918701,21,36,49,48,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
34,3.088803,0,14.213,12.931,-37.166,-32.346,42.635,166.752,-302.705,131.489,195.388,-31.875,5.125,22.375,-19.121,-10.432,-23.735,0.317,-0.900,-0.003,0.298,1,3.318,28.692,7.917,0.000,2,32.120453,-110.761986,203.309998,20.843,3149.278320,21,36,49,56,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,16,20,14,ROLL_LEFT
35,3.167942,0,8.074,11.124,-32.706,-21.735,-2.230,190.099,59.646,92.434,47.336,-31.875,5.125,22.375,-13.687,-2.358,-29.323,0.002,0.978,-0.083,-0.189,1,-3.771,28.710,-8.439,0.000,2,32.120453,-110.761978,200.669998,18.731,3148.293945,21,36,49,64,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,0.000,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
36,3.252751,0,12.380,16.468,-13.187,-16.969,6.570,191.816,245.409,-41.293,-24.619,-31.875,5.125,22.375,-11.919,-11.893,-28.323,0.072,-0.981,0.110,0.141,1,-8.819,28.712,-12.906,0.000,2,32.120453,-110.761971,198.669998,16.780,3147.309814,21,36,49,72,5,3,U_TURN_HDG,AP_HDG_SEL_IMU,11.816,30.000,0.000,4,-10,-6,12,ROLL_RIGHT
37,3.444781,0,3.652,21.108,-33.180,-21.499,37.863,184.595,263.538,-86.503,-91.987,-31.875,5.125,22.375,-11.124,-27.400,-15.840,0.326,-0.926,0.098,0.164,1,9.187,28.739,13.172,0.000,2,32.120453,-110.761963,200.960007,12.272,3146.325439,21,36,49,92,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
38,3.511515,0,11.842,24.786,-85.084,-24.315,113.325,209.047,453.778,137.197,-70.836,-31.875,5.125,22.375,-12.226,-28.349,14.584,0.820,-0.476,0.305,-0.093,1,37.253,28.704,26.525,26.525,2,32.120453,-110.761963,201.259995,11.573,3145.669434,21,36,49,96,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
39,3.565922,0,13.803,27.990,-83.533,-44.788,97.643,224.041,-383.949,164.054,450.309,-31.875,5.125,22.375,-22.402,-25.068,5.767,0.739,-0.457,0.494,-0.028,1,30.545,28.704,24.018,24.018,2,32.120453,-110.761963,202.119995,10.183,3145.013184,21,36,50,4,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
40,3.691741,0,26.721,19.224,-51.148,-67.291,76.058,235.857,84.041,14.324,386.075,-31.875,5.125,22.375,-31.937,-11.355,-1.230,0.658,-0.419,0.609,0.145,1,7.425,28.700,11.842,0.000,2,32.120453,-110.761955,204.369995,8.434,3144.029053,21,36,50,16,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
41,3.765005,0,25.734,6.139,-67.706,-85.292,46.865,281.126,487.238,-163.271,87.958,-31.875,5.125,22.375,-33.142,-0.641,4.229,0.666,-0.221,0.692,0.169,1,6.014,28.710,10.657,0.000,2,32.120449,-110.761955,206.220001,7.578,3143.700928,21,36,50,24,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
42,3.851684,0,21.646,-1.384,-55.044,-77.315,-129.073,147.928,335.717,-121.977,54.610,-31.875,5.125,22.375,-30.732,6.510,9.356,0.752,0.167,0.635,-0.063,1,14.841,28.697,16.742,16.742,2,32.120449,-110.761955,207.690002,6.655,3143.372803,21,36,50,32,5,3,U_TURN_HDG,AP_PROT_ROLL_MIN,11.816,30.000,0.000,4,-12,-8,14,ROLL_RIGHT
43,4.052681,0,22.235,-1.743,-49.994,-70.681,-116.304,162.772,149.394,-23.612,4.812,-31.875,5.125,22.375,-29.989,7.920,8.817,0.731,0.352,0.550,-0.198,1,24.840,28.667,21.659,21.659,2,32.120445,-110.761955,198.509995,7.102,3143.044678,21,36,50,52,5,3,U_TURN_HDG,AP_PROT_ROLL_MIN,11.816,30.000,0.000,4,-12,-8,14,ROLL_RIGHT
44,4.125147,0,20.198,-0.346,-51.942,-60.323,47.232,87.058,153.982,89.077,-35.810,-31.875,5.125,22.375,-30.758,6.895,4.204,0.095,0.692,0.436,-0.568,1,33.214,28.686,25.045,25.045,2,32.120441,-110.761955,192.179993,7.681,3142.388428,21,36,50,60,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
45,4.252707,0,20.518,0.000,-52.993,-55.968,38.397,123.305,337.060,309.531,210.942,-31.875,5.125,22.375,-25.452,-8.663,-11.739,0.045,-0.807,-0.260,0.528,1,28.724,28.694,23.291,23.291,2,32.120438,-110.761932,178.199997,8.581,3141.076416,21,36,50,72,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
46,4.404844,0,24.247,6.395,-62.080,-34.673,-21.917,201.866,-401.294,289.836,396.370,-31.875,5.125,22.375,-16.430,8.048,-22.351,0.123,0.931,-0.122,-0.322,1,-10.414,28.683,-14.024,0.000,2,32.120434,-110.761925,168.160004,9.540,3139.435791,21,36,50,88,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,11.816,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
47,4.492609,0,19.941,14.213,-40.498,-64.088,54.758,229.771,692.697,-197.290,202.550,-31.875,5.125,22.375,-28.041,-9.817,-2.948,0.552,-0.580,0.538,0.263,1,29.184,28.679,23.477,23.477,2,32.120426,-110.761925,165.589996,9.590,3138.451416,21,36,50,96,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
48,4.564999,0,29.143,10.355,-47.008,-74.625,114.756,210.353,408.232,-54.498,29.543,-31.875,5.125,22.375,-28.656,-8.253,3.588,0.732,-0.280,0.605,0.140,1,36.468,28.710,26.244,26.244,2,32.120426,-110.761925,163.070007,10.120,3137.139160,21,36,51,4,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
49,4.647743,0,23.107,12.072,-66.386,-75.446,81.010,234.377,-369.401,146.932,21.598,-31.875,5.125,22.375,-28.707,-8.689,-1.769,0.670,-0.353,0.628,0.179,1,41.067,28.742,27.849,27.849,2,32.120422,-110.761917,160.809998,10.670,3136.155029,21,36,51,12,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
50,4.846590,0,20.185,8.189,-64.527,-73.020,32.063,267.006,-325.198,238.247,45.769,-31.875,5.125,22.375,-24.811,0.718,-16.763,0.555,-0.447,0.651,0.262,1,36.208,28.787,26.150,26.150,2,32.120415,-110.761909,154.009995,11.099,3134.186523,21,36,51,32,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
51,4.925006,0,4.908,3.576,-44.560,-46.875,-12.542,278.152,127.573,25.067,-46.105,-31.875,5.125,22.375,-14.277,1.820,-26.990,0.233,-0.630,0.661,0.335,1,28.433,28.732,23.173,23.173,2,32.120415,-110.761909,151.720001,10.805,3133.530273,21,36,51,40,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,11.816,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
52,5.006495,0,7.395,4.806,-24.529,-34.037,3.410,264.360,102.841,14.436,24.060,-31.875,5.125,22.375,-13.252,-2.307,-28.169,0.218,-0.702,0.648,0.198,1,30.807,28.738,24.121,24.121,2,32.120415,-110.761902,147.479996,11.318,3131.889893,21,36,51,48,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,11.816,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
53,5.129724,0,10.048,9.983,-13.982,-33.259,14.777,265.283,178.602,8.729,-46.553,-31.875,5.125,22.375,-11.919,-10.945,-27.503,0.283,-0.674,0.671,0.125,1,44.585,28.697,29.018,29.018,2,32.120411,-110.761894,142.059998,12.439,3130.249268,21,36,51,60,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,11.816,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
54,5.205758,0,5.203,11.419,-5.716,-30.265,31.722,263.177,66.696,13.653,-27.865,-31.875,5.125,22.375,-9.971,-14.226,-27.733,0.364,-0.647,0.670,0.013,1,58.847,28.673,33.337,33.337,2,32.120407,-110.761887,140.270004,13.234,3128.937256,21,36,51,68,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
55,5.292736,0,5.498,12.072,-6.241,-30.650,25.304,272.660,13.205,31.446,74.305,-31.875,5.125,22.375,-7.202,-4.332,-32.552,0.332,-0.608,0.721,0.025,1,65.343,28.707,35.129,35.129,2,32.120403,-110.761887,139.690002,14.076,3127.952881,21,36,51,76,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,11.816,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
56,5.413945,0,3.934,0.743,-30.361,-21.914,-7.457,284.599,-377.682,201.542,183.749,-31.875,5.125,22.375,-3.409,4.486,-33.500,0.111,-0.609,0.768,0.167,1,35.171,28.663,25.773,25.773,2,32.120396,-110.761871,138.059998,16.397,3126.640625,21,36,51,88,5,3,U_TURN_HDG,AP_PROT_PITCH_MIN,11.816,0.000,18.000,4,16,-8,14,PITCH_NOSE_UP
57,5.489834,0,-5.844,0.692,-8.958,-11.984,-10.711,285.041,196.171,-61.660,-219.223,-31.875,5.125,22.375,2.384,-4.383,-35.397,0.026,-0.610,0.780,0.137,1,42.134,28.690,28.209,28.209,2,32.120392,-110.761864,136.529999,17.793,3125.984375,21,36,51,96,5,3,U_TURN_HDG,AP_HDG_SEL_IMU,11.816,30.000,0.000,4,-12,-8,14,ROLL_RIGHT
58,5.607251,0,-10.342,-5.882,-48.110,-12.627,15.529,261.474,15.219,18.241,-25.403,-31.875,5.125,22.375,2.640,-4.716,-35.782,0.173,-0.737,0.654,-0.005,1,46.001,28.692,29.475,29.475,2,32.120388,-110.761841,133.389999,20.745,3124.672119,21,36,52,8,5,3,U_TURN_HDG,AP_HDG_SEL_IMU,11.816,30.000,0.000,4,-5,-1,7,ROLL_RIGHT
59,5.684932,0,-16.109,24.581,-84.623,-7.310,33.885,264.631,509.731,260.852,33.796,-31.875,5.125,22.375,12.688,-30.860,-17.891,0.256,-0.693,0.656,-0.151,1,45.612,28.703,29.350,29.350,2,32.120384,-110.761826,131.270004,22.591,3123.687744,21,36,52,16,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
60,5.764931,0,-20.287,42.331,-106.499,-2.088,77.099,295.174,60.765,248.767,207.473,-31.875,5.125,22.375,9.791,-36.986,-6.228,0.346,-0.410,0.666,-0.518,1,33.299,28.690,25.078,25.078,2,32.120380,-110.761810,129.490005,24.531,3122.703369,21,36,52,24,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
61,5.848692,0,6.100,46.765,-52.942,-24.004,59.280,316.080,56.736,-30.550,445.385,-31.875,5.125,22.375,-15.071,-34.782,-11.791,0.349,-0.223,0.827,-0.381,1,22.917,28.738,20.804,20.804,2,32.120377,-110.761795,127.360001,27.030,3121.719238,21,36,52,32,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
62,5.929450,0,9.727,46.086,-54.736,-48.374,75.882,328.831,471.907,-87.287,123.656,-31.875,5.125,22.375,-22.094,-32.091,9.509,0.462,0.049,0.761,-0.453,1,8.303,28.713,12.523,0.000,2,32.120373,-110.761780,126.610001,29.407,3120.735107,21,36,52,40,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
63,6.004560,0,12.213,28.400,-69.577,-53.503,132.107,309.848,394.804,-129.699,66.584,-31.875,5.125,22.375,-22.120,-25.068,22.248,0.511,0.219,0.503,-0.662,1,17.531,28.708,18.196,18.196,2,32.120365,-110.761757,127.220001,31.518,3119.750732,21,36,52,48,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
64,6.093101,0,13.764,22.889,-71.076,-52.346,149.010,303.514,61.324,34.355,20.367,-31.875,5.125,22.375,-22.223,-18.609,27.503,0.513,0.261,0.412,-0.706,1,24.388,28.698,21.461,21.461,2,32.120358,-110.761749,127.610001,33.159,3118.766357,21,36,52,56,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
65,6.161414,0,17.788,27.259,-79.150,-57.499,146.403,306.850,-142.904,167.635,8.057,-31.875,5.125,22.375,-28.297,-23.479,13.277,0.500,0.298,0.433,-0.688,1,26.180,28.667,22.236,22.236,2,32.120354,-110.761742,127.790001,33.954,3118.110352,21,36,52,60,5,3,U_TURN_HDG,AP_PROT_ROLL_MAX,11.816,-30.000,0.000,4,16,20,14,ROLL_LEFT
