Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
1,0.033161,0,1.294,-0.359,-1.102,6.997,64.792,118.664,3.469,-0.112,0.671,11.750,-30.812,-23.875,3.922,28.630,13.508,0.708,0.486,0.228,0.458,1,10.202,-15.702,12.721,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
2,0.087992,0,0.782,0.141,-0.974,7.014,64.848,118.675,-5.931,-0.224,0.336,12.000,-29.562,-23.562,3.922,28.630,13.482,0.708,0.487,0.229,0.458,1,10.183,-15.633,12.709,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
3,0.138556,0,0.384,0.525,1.038,7.053,64.771,118.672,3.469,-0.336,0.560,11.875,-30.312,-20.938,3.947,28.630,13.508,0.708,0.486,0.228,0.458,1,9.705,-15.678,12.407,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
4,0.188512,0,0.513,0.769,0.666,7.008,64.481,118.639,-0.112,0.783,0.560,11.500,-30.875,-22.438,3.922,28.554,13.662,0.709,0.484,0.227,0.459,1,9.977,-15.606,12.580,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
5,0.243286,0,-0.474,-1.012,-0.500,7.009,64.455,118.628,2.126,0.112,1.007,11.188,-30.250,-21.312,3.947,28.554,13.585,0.709,0.484,0.227,0.459,1,10.350,-15.599,12.813,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
6,0.316022,0,-0.372,-0.884,-1.602,7.077,64.646,118.588,-2.910,0.336,-0.112,11.750,-29.312,-21.375,3.947,28.554,13.585,0.708,0.485,0.228,0.459,1,9.961,-15.637,12.570,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
7,0.359021,0,0.231,-0.077,1.564,7.101,64.746,118.632,6.714,-1.455,0.560,11.188,-30.625,-20.938,3.973,28.605,13.482,0.708,0.486,0.228,0.459,1,9.779,-15.651,12.455,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
8,0.412873,0,0.461,-0.077,1.294,7.136,64.766,118.628,-1.567,1.455,-0.224,11.562,-30.312,-20.188,3.999,28.605,13.508,0.708,0.487,0.228,0.459,1,9.562,-15.678,12.316,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
9,0.459917,0,-0.141,-0.551,1.012,7.131,64.732,118.617,-9.064,3.805,1.119,11.312,-30.062,-19.125,3.947,28.554,13.610,0.708,0.486,0.228,0.459,1,10.114,-15.633,12.666,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
10,0.505937,0,-0.269,-0.128,-1.371,7.134,64.575,118.392,-10.855,3.469,1.567,11.938,-28.500,-24.812,3.973,28.554,13.610,0.708,0.485,0.228,0.461,1,10.470,-15.607,12.887,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
11,0.548022,0,0.359,0.602,-0.820,7.158,64.756,118.399,-3.469,-0.560,-0.783,11.812,-30.562,-22.750,3.999,28.605,13.508,0.707,0.486,0.228,0.460,1,10.135,-15.625,12.680,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
12,0.615022,0,-0.769,-0.513,0.846,7.135,64.980,118.429,6.043,-0.448,-0.112,11.812,-30.562,-22.750,3.973,28.656,13.405,0.706,0.487,0.229,0.460,1,9.462,-15.613,12.251,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
13,0.663288,0,0.231,0.243,0.243,7.144,65.224,118.416,-1.679,0.224,0.112,12.000,-31.375,-19.750,3.973,28.682,13.277,0.705,0.489,0.230,0.459,1,10.355,-15.622,12.816,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
14,0.718022,0,-0.141,-0.103,-0.487,7.138,65.070,118.421,-4.924,0.112,-0.895,11.062,-29.875,-23.312,3.973,28.630,13.380,0.706,0.488,0.230,0.459,1,10.082,-15.594,12.646,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
15,0.772740,0,0.730,-0.807,-0.192,7.127,64.767,118.454,0.224,-0.895,0.448,11.562,-29.688,-20.562,3.973,28.579,13.508,0.707,0.486,0.228,0.460,1,9.681,-15.636,12.392,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
16,0.819022,0,0.859,-0.807,0.167,7.151,64.783,118.462,-1.343,0.895,0.112,11.500,-31.250,-22.375,3.973,28.579,13.482,0.707,0.486,0.228,0.460,1,9.797,-15.620,12.466,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
17,0.883698,0,-0.654,-0.308,-1.077,7.127,64.811,118.410,1.455,0.560,0.560,11.250,-31.312,-20.938,3.973,28.605,13.457,0.707,0.486,0.229,0.460,1,10.682,-15.632,13.017,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
18,0.931022,0,-1.025,-1.089,-1.166,7.225,65.228,118.453,12.086,-2.686,0.783,12.000,-30.688,-19.750,4.024,28.656,13.303,0.705,0.489,0.230,0.459,1,9.826,-15.634,12.485,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
19,0.987814,0,1.064,0.654,-1.474,7.246,64.870,118.542,-0.224,-2.350,-0.112,11.062,-31.188,-23.562,4.024,28.579,13.457,0.707,0.487,0.228,0.460,1,9.873,-15.618,12.515,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
20,1.052079,0,2.563,-0.679,0.590,7.212,64.669,118.577,-22.941,0.671,-0.448,10.688,-30.500,-23.625,4.024,28.425,13.815,0.708,0.486,0.227,0.460,1,10.210,-15.599,12.726,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
21,1.100358,0,-0.795,-0.936,0.410,7.202,64.213,118.637,-2.238,-0.224,-0.560,11.438,-30.188,-22.875,3.999,28.451,13.764,0.710,0.483,0.225,0.460,1,9.641,-15.650,12.367,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
22,1.174042,0,-0.103,1.051,0.308,7.237,64.273,118.638,12.422,-1.231,1.343,12.562,-30.312,-20.875,4.024,28.400,13.790,0.710,0.484,0.225,0.460,1,9.990,-15.602,12.588,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
23,1.243660,0,-0.192,-1.282,0.564,7.259,64.859,118.614,1.007,3.581,-0.112,11.562,-30.312,-20.625,4.024,28.579,13.431,0.707,0.487,0.227,0.459,1,9.829,-15.633,12.487,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
24,1.288022,0,0.333,0.846,-0.449,7.197,64.810,118.347,-5.260,4.476,1.455,12.188,-29.312,-20.625,3.999,28.554,13.482,0.706,0.486,0.229,0.461,1,10.205,-15.600,12.723,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
25,1.339548,0,0.936,-0.833,-0.846,7.195,64.406,118.167,0.560,-0.448,0.560,12.250,-31.062,-19.750,3.999,28.477,13.662,0.707,0.484,0.228,0.463,1,10.407,-15.579,12.848,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
26,1.389022,0,0.051,0.654,0.179,7.223,64.478,118.148,6.155,-0.336,0.336,11.562,-31.312,-20.875,4.024,28.477,13.636,0.707,0.484,0.228,0.463,1,10.288,-15.571,12.775,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
27,1.482167,0,-1.423,1.935,-0.795,7.209,64.766,118.099,-4.924,3.021,0.112,11.875,-30.938,-21.688,3.999,28.554,13.457,0.706,0.486,0.229,0.462,1,9.460,-15.639,12.250,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
28,1.532117,0,-1.051,1.333,-1.602,7.215,64.939,117.836,7.945,-3.357,-0.671,10.938,-30.312,-19.875,4.024,28.554,13.431,0.704,0.486,0.231,0.464,1,10.600,-15.586,12.967,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
29,1.583022,0,1.192,0.948,0.218,7.235,65.056,117.989,-1.455,-3.133,-1.790,11.438,-30.500,-23.250,4.024,28.605,13.328,0.704,0.487,0.231,0.463,1,9.971,-15.633,12.576,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
30,1.632028,0,0.936,0.923,0.718,7.218,64.812,118.187,-3.917,-3.357,-1.567,11.562,-30.938,-21.375,3.973,28.554,13.457,0.706,0.486,0.229,0.462,1,9.873,-15.619,12.515,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
31,1.692688,0,-0.269,-0.525,0.961,7.216,64.835,118.269,-2.798,-0.783,-0.560,10.875,-30.000,-20.688,3.973,28.554,13.457,0.706,0.487,0.229,0.461,1,9.581,-15.597,12.328,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
32,1.763727,0,-1.025,0.871,-2.602,7.209,64.814,118.201,-5.036,2.798,1.119,11.125,-29.250,-21.125,3.973,28.554,13.431,0.706,0.486,0.229,0.462,1,10.288,-15.596,12.775,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
33,1.812364,0,0.833,-0.577,1.845,7.224,64.930,118.175,0.000,-0.560,-1.007,12.250,-31.625,-20.500,3.999,28.605,13.303,0.705,0.487,0.230,0.462,1,9.834,-15.557,12.490,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
34,1.873022,0,-0.026,-0.384,-0.974,7.191,64.766,118.226,-2.798,0.112,0.560,11.625,-30.312,-19.875,3.973,28.528,13.482,0.706,0.486,0.229,0.461,1,9.712,-15.625,12.412,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
35,1.943754,0,-0.295,-0.705,0.833,7.232,64.719,118.206,-9.624,0.224,0.224,11.625,-31.625,-20.188,3.999,28.502,13.533,0.706,0.486,0.229,0.462,1,9.419,-15.629,12.223,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
36,1.987662,0,-0.423,-0.654,-1.025,7.240,64.386,118.150,-3.245,0.895,1.119,11.562,-30.250,-21.062,3.999,28.425,13.687,0.707,0.484,0.227,0.463,1,9.971,-15.608,12.576,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
37,2.044022,0,0.179,1.781,0.359,7.251,64.564,118.100,-5.371,1.007,-0.671,11.188,-30.938,-21.000,3.999,28.477,13.585,0.706,0.485,0.228,0.463,1,10.620,-15.578,12.979,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
38,2.082022,0,-0.397,-1.051,-0.474,7.195,64.424,118.111,5.148,-0.783,-1.007,11.562,-30.312,-20.250,3.973,28.451,13.636,0.707,0.484,0.228,0.463,1,9.784,-15.574,12.458,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
39,2.132928,0,-0.141,0.525,0.769,7.207,64.638,118.137,-1.790,-0.336,0.112,11.562,-29.688,-19.938,3.973,28.502,13.533,0.706,0.485,0.229,0.462,1,9.971,-15.583,12.576,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
40,2.203787,0,-0.654,-0.077,-0.923,7.198,64.596,118.127,-3.245,1.343,0.112,11.250,-31.312,-21.000,3.973,28.502,13.559,0.706,0.485,0.229,0.462,1,10.301,-15.617,12.783,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
41,2.246855,0,0.487,0.295,0.333,7.189,64.508,118.101,2.126,-0.112,0.448,11.188,-30.000,-20.625,3.973,28.477,13.585,0.707,0.484,0.228,0.463,1,9.776,-15.552,12.453,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
42,2.301675,0,-0.141,0.295,0.064,7.197,64.456,118.079,1.007,1.455,0.560,11.625,-30.688,-19.875,3.973,28.477,13.610,0.707,0.484,0.228,0.463,1,9.909,-15.580,12.538,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
43,2.348022,0,-0.397,-0.205,-0.192,7.182,64.498,118.000,-2.574,2.238,0.336,11.125,-30.562,-22.562,3.973,28.477,13.610,0.706,0.484,0.229,0.463,1,10.093,-15.565,12.653,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
44,2.441490,0,0.602,0.730,0.359,7.179,64.565,117.910,6.714,0.224,0.895,11.938,-30.688,-20.188,3.973,28.477,13.585,0.706,0.484,0.230,0.464,1,9.649,-15.571,12.372,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
45,2.500800,0,0.000,-0.910,-0.295,7.165,64.858,117.894,-3.469,0.224,-1.231,10.875,-30.312,-20.312,3.973,28.554,13.431,0.704,0.486,0.231,0.463,1,10.401,-15.580,12.845,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
46,2.571812,0,-0.654,0.705,0.641,7.154,64.795,117.934,4.476,-1.790,0.000,11.188,-29.312,-20.312,3.947,28.528,13.482,0.705,0.485,0.231,0.463,1,9.222,-15.624,12.095,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
47,2.617022,0,-0.525,-1.038,0.359,7.163,64.853,118.048,-3.245,-0.783,0.336,11.500,-29.312,-20.688,3.973,28.579,13.431,0.705,0.486,0.230,0.462,1,10.837,-15.576,13.111,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
48,2.665022,0,0.231,-0.026,0.359,7.195,64.840,118.076,8.729,-0.336,0.112,10.625,-31.625,-20.250,3.973,28.554,13.431,0.705,0.486,0.230,0.462,1,10.032,-15.587,12.614,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
49,2.708620,0,-0.141,0.551,0.192,7.194,64.918,118.081,-10.967,0.448,0.112,11.625,-31.000,-20.188,3.973,28.579,13.405,0.705,0.487,0.230,0.462,1,10.309,-15.614,12.788,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
50,2.760930,0,-0.026,0.077,-0.871,7.190,64.980,118.116,-8.393,0.224,0.000,10.688,-29.500,-23.375,3.973,28.579,13.354,0.705,0.487,0.230,0.462,1,10.519,-15.590,12.917,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
51,2.811355,0,0.859,-0.807,0.513,7.183,64.852,118.162,4.812,-1.119,0.000,11.500,-30.875,-22.500,3.973,28.554,13.405,0.705,0.486,0.230,0.462,1,9.882,-15.566,12.520,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
52,2.873022,0,0.461,0.577,-0.115,7.197,64.931,118.188,0.112,-0.336,0.000,12.312,-31.688,-19.438,3.999,28.579,13.354,0.705,0.487,0.230,0.461,1,10.122,-15.580,12.671,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
53,2.921212,0,0.103,-0.551,0.269,7.190,64.869,118.182,-0.895,1.231,0.000,11.562,-30.062,-19.938,3.973,28.579,13.405,0.705,0.486,0.230,0.462,1,10.049,-15.580,12.626,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
54,2.968021,0,-0.141,-0.679,0.641,7.173,64.865,118.104,2.574,1.231,0.448,11.250,-30.062,-19.500,3.973,28.528,13.431,0.705,0.486,0.230,0.462,1,10.280,-15.573,12.770,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
55,3.015519,0,-0.525,-1.128,-0.666,7.161,64.780,118.113,1.007,0.783,0.112,11.812,-29.562,-22.562,3.973,28.528,13.457,0.706,0.486,0.230,0.462,1,9.483,-15.556,12.265,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
56,3.063649,0,1.217,0.846,1.064,7.211,64.952,118.130,-2.014,0.112,0.560,11.938,-30.312,-19.875,3.999,28.554,13.354,0.705,0.487,0.230,0.462,1,10.485,-15.551,12.896,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
57,3.111250,0,0.602,0.525,-0.192,7.216,64.961,118.129,-6.267,0.560,-0.895,11.312,-31.625,-19.812,3.973,28.477,13.559,0.705,0.487,0.230,0.462,1,10.342,-15.552,12.808,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
58,3.173935,0,0.103,-1.025,0.538,7.157,64.481,118.106,-4.141,0.895,-0.112,12.312,-32.000,-20.125,3.973,28.451,13.610,0.707,0.484,0.229,0.463,1,10.333,-15.531,12.802,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
59,3.230479,0,-0.628,-1.128,-1.333,7.197,64.475,118.053,-7.162,0.783,-1.007,11.875,-29.312,-20.688,3.947,28.400,13.739,0.707,0.484,0.228,0.463,1,10.410,-15.528,12.850,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
60,3.276022,0,-0.500,-1.538,-0.525,7.160,64.312,118.058,9.960,-0.560,1.119,11.812,-29.625,-21.812,3.973,28.425,13.636,0.707,0.483,0.228,0.463,1,10.037,-15.536,12.618,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
61,3.331022,0,-0.269,-1.153,0.538,7.199,64.599,118.027,0.000,1.119,0.560,11.812,-29.562,-22.188,3.999,28.477,13.533,0.706,0.484,0.229,0.463,1,9.942,-15.518,12.558,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
62,3.376022,0,0.103,-0.077,-1.397,7.182,64.524,117.952,-2.686,1.007,0.000,11.125,-31.188,-22.938,3.973,28.477,13.585,0.706,0.484,0.229,0.464,1,10.294,-15.570,12.778,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
63,3.426022,0,-0.141,0.500,1.346,7.185,64.717,117.960,4.252,-0.560,-0.336,11.625,-31.625,-20.625,3.973,28.502,13.482,0.705,0.485,0.230,0.463,1,10.299,-15.542,12.781,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
64,3.490811,0,0.103,0.372,0.090,7.166,64.699,117.985,0.560,-0.224,-0.224,11.250,-31.000,-20.312,3.973,28.477,13.533,0.705,0.485,0.230,0.463,1,9.971,-15.533,12.576,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
65,3.536790,0,0.487,0.128,0.743,7.185,64.836,117.998,-2.350,-0.112,0.000,11.938,-31.625,-20.938,3.973,28.528,13.405,0.705,0.486,0.230,0.463,1,10.748,-15.534,13.057,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
66,3.586022,0,-0.026,0.000,0.269,7.166,64.847,118.024,-0.783,0.000,-0.671,11.500,-30.000,-21.062,3.973,28.554,13.405,0.705,0.486,0.230,0.462,1,10.447,-15.541,12.873,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,U_TURN_HDG,AP_PROT_ROLL_MAX,0.000,-30.000,0.000,4,23,40,20,ROLL_LEFT
