Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG_TGT,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
149,13.640904,0,22.428,5.921,-33.283,-68.644,55.648,273.742,514.207,207.473,225.938,-31.875,5.125,22.375,-31.604,-2.409,-8.151,0.627,-0.307,0.713,0.060,1,-779.989,9.541,-116.295,0.000,2,41.518536,-86.240288,294.160004,15.746,928.477722,11,29,14,68,12,3,U_TURN_HDG,AP_PROT_ROLL_MAX,70.689,-30.000,0.000,4,18,16,9,ROLL_LEFT
150,13.740641,0,23.068,1.589,-29.194,-65.993,8.175,26.564,387.754,177.035,232.876,-31.875,5.125,22.375,-29.784,-0.615,-13.457,0.515,0.230,0.805,-0.183,1,-689.824,9.606,-109.367,0.000,2,41.518536,-86.240295,294.790009,15.567,925.853088,11,29,14,76,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
151,13.797760,0,21.120,-0.602,-37.217,-52.381,-0.847,79.271,367.723,97.582,293.753,-31.875,5.125,22.375,-25.273,1.102,-20.557,0.344,0.570,0.693,-0.276,1,-769.715,9.524,-115.527,0.000,2,41.518539,-86.240303,294.399994,15.862,923.228333,11,29,14,84,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
152,13.919009,0,11.598,8.920,-40.998,-46.921,5.345,101.749,676.359,157.451,237.688,-31.875,5.125,22.375,-22.940,-3.230,-22.940,0.218,0.723,0.564,-0.336,1,-799.760,9.556,-117.760,0.000,2,41.518539,-86.240311,293.420013,16.588,919.291382,11,29,14,96,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
153,13.994611,0,14.520,18.647,-26.477,-42.486,40.902,130.233,458.031,195.499,262.979,-31.875,5.125,22.375,-23.350,-20.198,-11.201,0.153,-0.846,-0.253,0.445,1,-805.592,9.534,-118.189,0.000,2,41.518543,-86.240318,293.619995,17.339,916.994751,11,29,15,4,12,3,U_TURN_HDG,AP_PROT_ROLL_MAX,70.689,-30.000,0.000,4,18,16,9,ROLL_LEFT
154,14.069787,0,21.338,10.842,-23.940,-55.671,54.340,186.143,237.128,228.959,342.656,-31.875,5.125,22.375,-27.605,-13.918,-11.175,0.425,-0.774,0.255,0.393,1,-820.356,9.559,-119.267,0.000,2,41.518543,-86.240318,294.670013,17.852,914.698181,11,29,15,12,12,3,U_TURN_HDG,AP_PROT_ROLL_MAX,70.689,-30.000,0.000,4,18,16,9,ROLL_LEFT
155,14.155970,0,22.966,5.062,-28.579,-60.060,9.383,250.766,134.623,120.634,426.473,-31.875,5.125,22.375,-28.220,-0.538,-16.686,0.347,-0.680,0.533,0.366,1,-820.625,9.601,-119.286,0.000,2,41.518547,-86.240326,296.970001,18.041,912.073547,11,29,15,20,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
156,14.232777,0,11.906,-0.154,-43.907,-44.834,-14.257,311.077,343.327,111.570,409.240,-31.875,5.125,22.375,-23.197,4.383,-22.710,0.297,-0.423,0.815,0.261,1,-818.577,9.526,-119.137,0.000,2,41.518551,-86.240334,299.049988,18.134,909.448914,11,29,15,28,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
157,14.309838,0,9.279,9.881,-21.300,-34.084,9.942,340.810,563.670,138.987,304.272,-31.875,5.125,22.375,-18.839,-8.407,-25.606,0.302,-0.134,0.943,-0.033,1,-828.319,9.544,-119.844,0.000,2,41.518551,-86.240334,301.329987,17.963,906.168030,11,29,15,36,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
158,14.393991,0,9.253,12.175,-16.109,-33.930,29.878,13.481,313.001,145.366,357.763,-31.875,5.125,22.375,-19.967,-13.662,-22.479,0.251,0.183,0.909,-0.278,1,-835.948,9.575,-120.395,0.000,2,41.518551,-86.240341,301.290009,17.763,903.871399,11,29,15,44,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
159,14.508874,0,136.949,252.753,-226.224,-38.312,25.569,59.141,222.469,163.047,384.396,-31.875,5.125,22.375,-18.890,-7.561,-26.221,0.175,0.518,0.765,-0.340,1,-666.715,9.601,-107.520,0.000,2,41.518555,-86.240349,300.579987,17.322,900.590576,11,29,15,56,12,3,U_TURN_HDG,AP_PROT_PITCH_MIN,70.689,0.000,18.000,4,0,16,9,PITCH_NOSE_UP
160,14.749872,0,27.708,-2.986,-39.178,0.394,-7.487,113.173,102.730,-58.415,138.428,-31.875,5.125,22.375,-2.832,2.730,-31.911,0.053,0.833,0.549,0.039,1,-787.775,9.578,-116.874,0.000,2,41.518551,-86.240372,290.589996,16.753,893.700806,11,29,15,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
161,14.832730,0,-33.026,-12.611,21.979,-2.979,-2.343,126.837,35.362,-1.119,11.974,-31.875,5.125,22.375,29.989,18.890,-47.444,0.030,0.894,0.448,-0.014,1,-761.228,9.551,-114.888,0.000,2,41.518551,-86.240379,285.959991,17.077,891.404297,11,29,15,88,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
162,14.918483,0,-32.680,-18.083,13.034,17.778,-12.748,127.579,0.783,3.021,-9.848,-31.875,5.125,22.375,29.041,17.173,-47.854,0.031,0.888,0.418,0.186,1,-757.513,9.564,-114.607,0.000,2,41.518551,-86.240379,283.089996,17.347,890.091858,11,29,15,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,14,12,5,ROLL_LEFT
163,15.018855,0,-31.565,-16.455,18.826,17.993,-13.301,127.965,-11.302,-5.819,-2.014,-31.875,5.125,22.375,28.656,17.429,-47.265,0.035,0.890,0.414,0.190,1,-740.188,9.565,-113.289,0.000,2,41.518551,-86.240387,280.820007,17.192,888.779541,11,29,16,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,14,12,5,ROLL_LEFT
164,15.080190,0,-30.848,-13.508,14.572,17.930,-13.646,127.896,-2.910,2.126,1.007,-31.875,5.125,22.375,27.400,16.866,-46.701,0.037,0.889,0.414,0.191,1,-735.235,9.547,-112.910,0.000,2,41.518551,-86.240387,278.679993,16.735,887.795349,11,29,16,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,14,12,5,ROLL_LEFT
165,15.153804,0,-30.796,-14.482,15.699,17.926,-13.669,127.851,2.462,-0.560,0.336,-31.875,5.125,22.375,27.067,16.737,-46.521,0.038,0.889,0.414,0.191,1,-725.926,9.597,-112.193,0.000,2,41.518551,-86.240395,275.239990,15.789,887.139099,11,29,16,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,14,12,5,ROLL_LEFT
166,15.315839,0,-29.105,-14.777,13.751,17.939,-13.661,127.883,-1.119,-0.448,0.448,-31.875,5.125,22.375,25.965,16.148,-46.009,0.038,0.889,0.414,0.191,1,-717.466,9.570,-111.537,0.000,2,41.518547,-86.240395,270.119995,14.328,884.842590,11,29,16,36,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,14,12,5,ROLL_LEFT
167,15.397819,0,-27.362,-13.674,13.303,17.946,-13.664,127.888,0.224,-0.224,-0.336,-31.875,5.125,22.375,23.966,15.200,-45.060,0.038,0.889,0.414,0.191,1,-694.083,9.607,-109.704,0.000,2,41.518543,-86.240395,267.359985,13.545,884.186401,11,29,16,44,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,14,12,5,ROLL_LEFT
168,15.480779,0,0.038,0.256,0.256,10.409,-10.102,129.457,0.112,0.000,-0.448,-31.875,5.125,22.375,-3.178,1.845,-31.911,0.041,0.900,0.416,0.119,1,-686.918,9.577,-109.137,0.000,2,41.518543,-86.240402,265.820007,13.396,883.530151,11,29,16,48,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,15,13,6,ROLL_LEFT
169,15.589788,0,-0.090,-0.218,0.128,3.336,-7.057,130.220,3.581,-0.112,0.336,-31.875,5.125,22.375,-3.153,1.871,-31.886,0.044,0.906,0.418,0.052,1,-676.679,9.608,-108.320,0.000,2,41.518543,-86.240402,262.559998,13.443,881.233643,11,29,16,64,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
170,15.656790,0,-0.115,0.513,1.615,1.951,-6.333,130.297,3.021,0.000,0.000,-31.875,5.125,22.375,-3.178,1.794,-31.860,0.043,0.906,0.419,0.039,1,-662.764,9.603,-107.201,0.000,2,41.518543,-86.240402,262.119995,13.465,880.905518,11,29,16,68,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
171,15.739355,0,0.013,0.192,0.359,1.927,-6.146,130.247,-1.007,0.783,-0.448,-31.875,5.125,22.375,-3.153,1.717,-31.834,0.042,0.906,0.419,0.038,1,-657.308,9.627,-106.758,0.000,2,41.518543,-86.240410,261.250000,13.432,879.921326,11,29,16,76,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
172,15.872879,0,0.064,0.141,-0.551,1.942,-6.236,130.296,1.567,0.000,-0.112,-31.875,5.125,22.375,-3.204,1.717,-31.834,0.042,0.906,0.419,0.038,1,-645.373,9.629,-105.785,0.000,2,41.518539,-86.240417,258.839996,13.214,878.280884,11,29,16,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
173,15.936670,0,0.064,-0.218,0.077,1.947,-6.208,130.296,-0.560,-0.224,0.112,-31.875,5.125,22.375,-3.204,1.717,-31.834,0.042,0.906,0.419,0.038,1,-632.347,9.584,-104.712,0.000,2,41.518539,-86.240417,258.309998,13.168,877.952820,11,29,16,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
174,16.000498,0,0.064,0.038,-0.051,1.940,-6.189,130.296,0.000,0.224,0.448,-31.875,5.125,22.375,-3.204,1.717,-31.834,0.042,0.906,0.419,0.038,1,-624.353,9.565,-104.048,0.000,2,41.518539,-86.240417,256.970001,12.863,876.968506,11,29,17,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
175,16.070707,0,0.038,0.038,-0.077,1.941,-6.204,130.305,-0.448,-0.224,-0.112,-31.875,5.125,22.375,-3.178,1.717,-31.809,0.042,0.906,0.419,0.038,1,-619.504,9.593,-103.643,0.000,2,41.518539,-86.240417,255.570007,12.664,875.984253,11,29,17,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
176,16.159094,0,0.013,-0.372,-0.423,0.279,-5.548,130.374,1.119,-0.112,-0.224,-31.875,5.125,22.375,-3.153,1.743,-31.809,0.043,0.907,0.419,0.023,1,-610.676,9.572,-102.902,0.000,2,41.518539,-86.240417,254.600006,12.102,875.000061,11,29,17,20,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,16,14,7,ROLL_LEFT
177,16.309973,0,0.038,0.384,-0.192,-2.030,-4.659,130.410,0.783,0.336,0.671,-31.875,5.125,22.375,-3.178,1.743,-31.809,0.044,0.907,0.420,0.001,1,-601.115,9.606,-102.093,0.000,2,41.518536,-86.240425,254.850006,11.356,873.687622,11,29,17,36,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
178,16.392801,0,0.384,0.820,2.345,-2.568,-4.371,130.394,4.364,0.336,0.895,-31.875,5.125,22.375,-3.153,1.692,-31.834,0.044,0.906,0.420,-0.004,1,-585.220,9.592,-100.734,0.000,2,41.518536,-86.240425,254.529999,11.114,873.031555,11,29,17,44,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
179,16.470839,0,0.038,-0.167,0.051,-3.580,-3.858,130.388,1.790,0.112,1.007,-31.875,5.125,22.375,-3.178,1.666,-31.809,0.044,0.906,0.420,-0.014,1,-577.494,9.655,-100.067,0.000,2,41.518536,-86.240425,254.979996,10.707,872.047241,11,29,17,52,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
180,16.627533,0,0.038,-0.410,0.077,-3.565,-3.896,130.414,1.790,-0.560,-1.007,-31.875,5.125,22.375,-3.178,1.692,-31.834,0.044,0.906,0.420,-0.014,1,-570.634,9.616,-99.471,0.000,2,41.518536,-86.240425,256.859985,10.066,869.750732,11,29,17,68,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
181,16.709972,0,0.167,-0.167,0.179,-3.761,-3.783,130.392,1.119,-0.224,-0.336,-31.875,5.125,22.375,-3.178,1.666,-31.809,0.044,0.906,0.420,-0.016,1,-556.559,9.597,-98.237,0.000,2,41.518536,-86.240433,257.519989,9.826,868.766418,11,29,17,76,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
182,16.765850,0,0.038,0.282,-0.192,-4.581,-3.490,130.399,1.567,0.000,-0.112,-31.875,5.125,22.375,-3.153,1.692,-31.809,0.044,0.906,0.420,-0.023,1,-547.828,9.624,-97.463,0.000,2,41.518536,-86.240433,257.890015,9.518,868.110291,11,29,17,80,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
183,16.815893,0,-0.064,-0.243,-0.423,-4.716,-3.411,130.365,-0.336,0.112,-0.112,-31.875,5.125,22.375,-3.076,1.743,-31.834,0.044,0.906,0.420,-0.025,1,-543.042,9.635,-97.036,0.000,2,41.518536,-86.240433,258.410004,9.356,867.782166,11,29,17,84,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
184,16.869799,0,0.179,-0.090,0.308,-4.753,-3.394,130.375,-0.895,-0.112,-0.448,-31.875,5.125,22.375,-3.076,1.717,-31.809,0.044,0.906,0.420,-0.025,1,-538.702,9.619,-96.648,0.000,2,41.518536,-86.240433,259.339996,8.918,866.797974,11,29,17,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
185,16.988815,0,-0.064,0.064,-0.551,-4.806,-3.408,130.368,2.126,0.112,0.448,-31.875,5.125,22.375,-3.076,1.692,-31.834,0.045,0.906,0.420,-0.026,1,-533.613,9.627,-96.190,0.000,2,41.518536,-86.240433,259.149994,8.319,865.485535,11,29,18,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
186,17.075659,0,-0.064,-0.141,-0.449,-4.918,-3.349,130.366,0.671,0.224,0.671,-31.875,5.125,22.375,-3.076,1.666,-31.783,0.044,0.906,0.420,-0.027,1,-522.289,9.645,-95.164,0.000,2,41.518536,-86.240433,258.029999,8.242,864.173218,11,29,18,12,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
187,17.147820,0,-0.064,-0.167,0.282,-4.977,-3.275,130.364,0.895,0.000,-0.112,-31.875,5.125,22.375,-3.050,1.640,-31.783,0.044,0.906,0.420,-0.027,1,-514.550,9.691,-94.456,0.000,2,41.518536,-86.240433,257.980011,7.993,862.860901,11,29,18,20,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
188,17.229866,0,0.064,-0.013,0.128,-5.033,-3.264,130.365,-1.455,-0.224,-0.336,-31.875,5.125,22.375,-3.076,1.640,-31.783,0.044,0.906,0.420,-0.028,1,-506.254,9.677,-93.692,0.000,2,41.518536,-86.240433,258.500000,7.808,861.548584,11,29,18,28,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
189,17.348719,0,0.064,0.115,0.256,-5.062,-3.243,130.365,-0.560,0.000,-0.112,-31.875,5.125,22.375,-3.076,1.640,-31.758,0.044,0.906,0.420,-0.028,1,-499.119,9.708,-93.029,0.000,2,41.518536,-86.240440,258.950012,7.818,859.908203,11,29,18,40,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
190,17.469872,0,0.064,-0.359,0.000,-5.106,-3.223,130.366,0.448,0.000,-0.448,-31.875,5.125,22.375,-3.076,1.615,-31.758,0.044,0.906,0.420,-0.029,1,-486.572,9.716,-91.853,0.000,2,41.518536,-86.240440,260.309998,7.636,857.939636,11,29,18,52,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
191,17.671808,0,-0.064,-0.269,-0.128,-5.162,-3.244,130.381,1.790,0.000,-0.112,-31.875,5.125,22.375,-3.076,1.640,-31.758,0.045,0.906,0.420,-0.029,1,-476.307,9.725,-90.879,0.000,2,41.518536,-86.240440,261.820007,7.330,855.315002,11,29,18,72,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
192,17.787897,0,-0.064,0.333,-0.179,-5.203,-3.202,130.389,1.455,0.112,-0.448,-31.875,5.125,22.375,-3.076,1.666,-31.706,0.044,0.906,0.420,-0.029,1,-457.132,9.689,-89.030,0.000,2,41.518536,-86.240448,263.070007,7.269,853.674622,11,29,18,84,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
193,17.869644,0,0.038,0.461,-0.179,-5.290,-3.069,130.361,-1.007,0.224,1.007,-31.875,5.125,22.375,-3.050,1.666,-31.706,0.044,0.906,0.420,-0.031,1,-446.269,9.743,-87.966,0.000,2,41.518536,-86.240440,267.290009,6.707,852.690308,11,29,18,92,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
194,17.923803,0,-0.064,-0.269,-0.320,-5.314,-3.089,130.378,-0.448,0.336,1.007,-31.875,5.125,22.375,-3.076,1.640,-31.681,0.044,0.906,0.420,-0.031,1,-440.322,9.686,-87.378,0.000,2,41.518539,-86.240440,269.570007,6.339,852.034180,11,29,18,96,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
195,17.987888,0,0.064,-0.038,0.705,-5.330,-3.144,130.409,2.350,0.000,-0.895,-31.875,5.125,22.375,-3.076,1.666,-31.706,0.044,0.906,0.420,-0.031,1,-435.622,9.748,-86.911,0.000,2,41.518539,-86.240440,274.350006,5.917,851.049866,11,29,19,4,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
196,18.226120,0,0.064,0.846,0.051,-5.354,-3.109,130.377,0.448,0.224,1.790,-31.875,5.125,22.375,-3.076,1.666,-31.681,0.044,0.906,0.420,-0.031,1,-429.081,9.746,-86.256,0.000,2,41.518536,-86.240448,272.290009,5.556,848.097168,11,29,19,28,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
197,18.309927,0,0.038,-0.115,-0.103,-5.373,-3.100,130.377,0.224,0.000,0.000,-31.875,5.125,22.375,-3.050,1.615,-31.655,0.044,0.906,0.420,-0.031,1,-407.175,9.764,-84.025,0.000,2,41.518536,-86.240448,271.290009,5.558,847.112915,11,29,19,36,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
198,18.362503,0,0.038,0.141,-0.474,-5.408,-3.092,130.384,2.686,0.112,0.671,-31.875,5.125,22.375,-3.050,1.615,-31.655,0.044,0.906,0.420,-0.031,1,-400.176,9.770,-83.300,0.000,2,41.518536,-86.240448,271.369995,5.558,846.456726,11,29,19,40,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
199,18.429850,0,0.013,0.141,0.154,-5.411,-3.068,130.402,0.783,0.224,0.783,-31.875,5.125,22.375,-3.025,1.615,-31.655,0.044,0.906,0.420,-0.032,1,-395.610,9.760,-82.823,0.000,2,41.518536,-86.240448,272.869995,5.506,845.472534,11,29,19,48,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
200,18.550798,0,0.038,-0.461,-0.077,-5.421,-3.040,130.391,0.336,0.000,-0.112,-31.875,5.125,22.375,-3.050,1.589,-31.681,0.044,0.906,0.420,-0.032,1,-390.744,9.769,-82.312,0.000,2,41.518539,-86.240448,276.269989,5.659,844.160095,11,29,19,60,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
201,18.665464,0,-0.064,-0.115,-0.320,-5.424,-3.047,130.407,0.895,0.336,0.560,-31.875,5.125,22.375,-3.050,1.589,-31.681,0.044,0.906,0.420,-0.032,1,-377.203,9.763,-80.873,0.000,2,41.518539,-86.240448,278.130005,5.750,843.175903,11,29,19,68,12,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
202,18.750809,0,-0.090,0.038,-0.205,-5.443,-3.023,130.407,-0.112,0.000,0.783,-31.875,5.125,22.375,-3.076,1.615,-31.681,0.044,0.906,0.420,-0.032,1,-369.292,9.769,-80.021,0.000,2,41.518539,-86.240448,281.429993,5.740,841.863586,11,29,19,80,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
203,18.826689,0,-0.064,0.269,0.051,-5.450,-3.020,130.413,0.336,0.112,0.448,-31.875,5.125,22.375,-3.076,1.615,-31.681,0.044,0.906,0.420,-0.032,1,-362.827,9.806,-79.317,0.000,2,41.518543,-86.240448,287.109985,5.745,841.207336,11,29,19,88,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
204,18.916840,0,0.064,-0.038,0.179,-5.456,-3.017,130.413,-0.448,0.112,0.224,-31.875,5.125,22.375,-3.076,1.666,-31.681,0.044,0.906,0.420,-0.032,1,-356.589,9.777,-78.632,0.000,2,41.518543,-86.240456,292.890015,5.894,840.223145,11,29,19,96,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
205,19.030716,0,0.013,0.384,-0.474,-5.470,-2.964,130.404,-1.343,0.112,-0.112,-31.875,5.125,22.375,-3.050,1.615,-31.681,0.043,0.906,0.420,-0.032,1,-346.549,9.839,-77.518,0.000,2,41.518543,-86.240456,300.649994,6.009,838.910767,11,29,20,8,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
206,19.104187,0,-0.090,-0.192,-0.256,-5.473,-2.970,130.411,0.783,0.224,-0.336,-31.875,5.125,22.375,-3.050,1.589,-31.629,0.044,0.906,0.420,-0.032,1,-335.820,9.839,-76.308,0.000,2,41.518543,-86.240456,303.519989,6.012,838.254639,11,29,20,12,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
207,19.156496,0,0.013,0.513,-0.026,-5.479,-2.983,130.406,-0.336,0.336,0.560,-31.875,5.125,22.375,-3.025,1.615,-31.604,0.044,0.906,0.420,-0.032,1,-331.101,9.820,-75.770,0.000,2,41.518547,-86.240456,308.269989,5.902,836.942322,11,29,20,20,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
208,19.231730,0,0.013,-0.218,-0.154,-5.483,-2.958,130.395,1.455,-0.112,-0.671,-31.875,5.125,22.375,-3.050,1.589,-31.604,0.043,0.906,0.420,-0.033,1,-325.699,9.832,-75.149,0.000,2,41.518547,-86.240456,313.940002,5.936,835.958069,11,29,20,28,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
209,19.384954,0,0.013,0.410,-0.128,-5.480,-2.951,130.404,-0.112,-0.224,0.448,-31.875,5.125,22.375,-3.025,1.589,-31.629,0.043,0.906,0.420,-0.033,1,-320.905,9.869,-74.594,0.000,2,41.518551,-86.240456,320.359985,5.943,833.661438,11,29,20,44,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
210,19.441725,0,0.038,-0.115,0.474,-5.483,-2.958,130.395,-0.671,0.000,-0.448,-31.875,5.125,22.375,-3.050,1.615,-31.604,0.043,0.906,0.420,-0.033,1,-308.804,9.890,-73.174,0.000,2,41.518551,-86.240456,320.809998,5.990,833.333374,11,29,20,48,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
211,19.547878,0,0.038,-0.218,-0.026,-5.483,-2.943,130.410,0.000,-0.224,-0.112,-31.875,5.125,22.375,-3.050,1.564,-31.604,0.043,0.906,0.420,-0.033,1,-301.427,9.859,-72.295,0.000,2,41.518551,-86.240456,322.010010,6.024,831.364807,11,29,20,60,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
212,19.634777,0,-0.090,-0.333,0.231,-5.481,-2.936,130.410,0.000,-0.224,0.000,-31.875,5.125,22.375,-3.050,1.589,-31.604,0.043,0.906,0.420,-0.033,1,-295.715,9.893,-71.607,0.000,2,41.518551,-86.240456,322.339996,5.985,830.380615,11,29,20,68,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
213,19.690498,0,0.013,0.320,-0.423,-5.480,-2.937,130.419,3.133,0.336,-0.112,-31.875,5.125,22.375,-3.025,1.538,-31.578,0.043,0.906,0.420,-0.033,1,-287.497,9.891,-70.605,0.000,2,41.518551,-86.240456,322.420013,6.058,830.052490,11,29,20,72,11,3,U_TURN_HDG,AP_HDG_SEL_IMU,70.689,-30.000,0.000,4,17,15,8,ROLL_LEFT
